route,trip_count,pct_of_total
West Oakland BART Station → San Pablo Ave at MLK Jr Way,3,0.0017169936585700876
11th St at Natoma St → Townsend St at 7th St,3,0.0017169936585700876
Adeline St at 40th St → Telegraph Ave at 23rd St,3,0.0017169936585700876
San Salvador St at 1st St → San Fernando St at 4th St,3,0.0017169936585700876
San Salvador St at 1st St → San Jose Diridon Station,3,0.0017169936585700876
San Salvador St at 1st St → Oak St at 1st St,3,0.0017169936585700876
San Salvador St at 1st St → 9th St at San Fernando St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Myrtle St at Polk St,3,0.0017169936585700876
Jackson Playground → Garfield Square (25th St at Harrison St),3,0.0017169936585700876
Jackson Playground → Dolores St at 15th St,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Telegraph Ave at 19th St,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Telegraph Ave at 23rd St,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Lakeshore Ave at Trestle Glen Rd,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Lakeside Dr at 14th St,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Fruitvale BART Station,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → 4th Ave at E 12th St (Temporary Location),3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Lombard St at Columbus Ave,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Grove St at Masonic Ave,3,0.0017169936585700876
Bryant St at 6th St → Howard St at Beale St,3,0.0017169936585700876
11th St at Natoma St → Precita Park,3,0.0017169936585700876
Lakeside Dr at 14th St → Marston Campbell Park,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Webster St at 2nd St,3,0.0017169936585700876
Jackson Playground → Spear St at Folsom St,3,0.0017169936585700876
Jackson Playground → Potrero Ave and Mariposa St,3,0.0017169936585700876
Jackson Playground → Myrtle St at Polk St,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → Rockridge BART Station,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → 3rd St at Townsend St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → 4th St at Harrison St,3,0.0017169936585700876
San Pedro Square → Santa Clara St at 7th St,3,0.0017169936585700876
San Pedro Square → San Pedro St at Hedding St,3,0.0017169936585700876
San Pedro Square → Paseo De San Antonio at 2nd St,3,0.0017169936585700876
San Pedro Square → San Carlos St at Market St,3,0.0017169936585700876
San Carlos St at Market St → San Carlos St at Market St,3,0.0017169936585700876
San Fernando St at 4th St → 5th St at Taylor St,3,0.0017169936585700876
San Fernando St at 4th St → Autumn Parkway at Coleman Ave,3,0.0017169936585700876
San Salvador St at 1st St → Almaden Blvd at Balbach St,3,0.0017169936585700876
San Pedro St at Hedding St → Paseo De San Antonio at 2nd St,3,0.0017169936585700876
San Salvador St at 1st St → 5th St at San Salvador St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Golden Gate Ave at Polk St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Cyril Magnin St at Ellis St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → 5th St at Folsom,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → 2nd St at Townsend St,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Market St at Brockhurst St,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Frank H Ogawa Plaza,3,0.0017169936585700876
Bryant St at 2nd St → Market St at Franklin St,3,0.0017169936585700876
Bryant St at 2nd St → Howard St at Mary St,3,0.0017169936585700876
San Pedro Square → Jackson St at 5th St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Post St at Kearny St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Powell St BART Station (Market St at 5th St),3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → McAllister St at Baker St,3,0.0017169936585700876
Jackson Playground → Valencia St at 22nd St,3,0.0017169936585700876
Jackson Playground → Victoria Manalo Draves Park,3,0.0017169936585700876
West St at University Ave → Channing Way at Shattuck Ave,3,0.0017169936585700876
West St at 40th St → Jack London Square,3,0.0017169936585700876
West St at 40th St → Horton St at 40th St,3,0.0017169936585700876
11th St at Natoma St → Mission Dolores Park,3,0.0017169936585700876
11th St at Natoma St → Jones St at Post St,3,0.0017169936585700876
Lake Merritt BART Station → Webster St at 19th St,3,0.0017169936585700876
Bryant St at 6th St → 3rd St at Townsend St,3,0.0017169936585700876
Bryant St at 6th St → 19th St at Florida St,3,0.0017169936585700876
Bryant St at 2nd St → Victoria Manalo Draves Park,3,0.0017169936585700876
Bryant St at 2nd St → Washington St at Kearny St,3,0.0017169936585700876
San Fernando St at 4th St → Oak St at 1st St,3,0.0017169936585700876
Jackson St at 11th St → Lakeshore Ave at Trestle Glen Rd,3,0.0017169936585700876
Jackson St at 11th St → Broadway at 30th St,3,0.0017169936585700876
Jackson St at 11th St → 13th St at Franklin St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Hyde St at Post St,3,0.0017169936585700876
San Pedro Square → 2nd St at Julian St,3,0.0017169936585700876
San Pablo Park → Milvia St at Derby St,3,0.0017169936585700876
San Fernando St at 7th St → Bestor Art Park,3,0.0017169936585700876
Bryant St at 2nd St → San Francisco City Hall (Polk St at Grove St),3,0.0017169936585700876
Bryant St at 2nd St → Mississippi St at 17th St,3,0.0017169936585700876
Bryant St at 6th St → 4th St at Mission Bay Blvd S,3,0.0017169936585700876
Bryant St at 6th St → 5th St at Brannan St,3,0.0017169936585700876
11th St at Natoma St → 7th St at Brannan St,3,0.0017169936585700876
Bryant St at 15th St → Post St at Kearny St,3,0.0017169936585700876
Bryant St at 15th St → Irwin St at 8th St,3,0.0017169936585700876
Bryant St at 15th St → Jackson Playground,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Isabella St at San Pablo Ave,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → 14th St at Mandela Pkwy,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → 37th St at West St,3,0.0017169936585700876
San Pablo Ave at 27th St → Webster St at 19th St,3,0.0017169936585700876
Bryant St at 15th St → Victoria Manalo Draves Park,3,0.0017169936585700876
Bryant St at 15th St → Townsend St at 5th St,3,0.0017169936585700876
Lakeshore Ave at Trestle Glen Rd → 14th St at Mandela Pkwy,3,0.0017169936585700876
Lake Merritt BART Station → San Antonio Park,3,0.0017169936585700876
Lake Merritt BART Station → Telegraph Ave at 23rd St,3,0.0017169936585700876
Jackson St at 11th St → Mosswood Park,3,0.0017169936585700876
West St at University Ave → Oregon St at Adeline St,3,0.0017169936585700876
11th St at Natoma St → Fell St at Stanyan St,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Telegraph Ave at 23rd St,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Washington St at 8th St,3,0.0017169936585700876
San Jose Diridon Station → Santa Clara St at 7th St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → 22nd St at Dolores St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → 16th St at Prosper St,3,0.0017169936585700876
San Fernando St at 7th St → San Salvador St at 1st St,3,0.0017169936585700876
Bryant St at 2nd St → 18th St at Noe St,3,0.0017169936585700876
Bryant St at 2nd St → 23rd St at San Bruno Ave,3,0.0017169936585700876
Bryant St at 2nd St → Commercial St at Montgomery St,3,0.0017169936585700876
Bryant St at 2nd St → Cyril Magnin St at Ellis St,3,0.0017169936585700876
Bryant St at 2nd St → Berry St at King St,3,0.0017169936585700876
San Pablo Park → Channing Way at San Pablo Ave,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → Valencia St at 16th St,3,0.0017169936585700876
San Pablo Park → Bancroft Way at College Ave,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Snow Park,3,0.0017169936585700876
San Pablo Ave at MLK Jr Way → Telegraph Ave at 19th St,3,0.0017169936585700876
Jersey St at Castro St → Bryant St at 15th St,3,0.0017169936585700876
Jersey St at Castro St → 29th St at Tiffany Ave,3,0.0017169936585700876
Jersey St at Castro St → 15th St at Potrero Ave,3,0.0017169936585700876
Jackson St at 5th St → San Pedro St at Hedding St,3,0.0017169936585700876
Jersey St at Castro St → Jackson Playground,3,0.0017169936585700876
Jersey St at Castro St → Market St at 10th St,3,0.0017169936585700876
Bryant St at 15th St → 23rd St at San Bruno Ave,3,0.0017169936585700876
Bryant St at 15th St → 1st St at Folsom St,3,0.0017169936585700876
Bryant St at 15th St → Folsom St at 13th St,3,0.0017169936585700876
Bryant St at 15th St → Folsom St at 19th St,3,0.0017169936585700876
Bryant St at 15th St → Folsom St at 3rd St,3,0.0017169936585700876
Bryant St at 15th St → Cyril Magnin St at Ellis St,3,0.0017169936585700876
Jackson St at 11th St → Telegraph Ave at 19th St,3,0.0017169936585700876
Laguna St at Hayes St → Union Square (Powell St at Post St),3,0.0017169936585700876
Laguna St at Hayes St → Sanchez St at 17th St,3,0.0017169936585700876
Laguna St at Hayes St → Townsend St at 5th St,3,0.0017169936585700876
San Pablo Ave at 27th St → Frank H Ogawa Plaza,3,0.0017169936585700876
San Pablo Ave at 27th St → Grand Ave at Webster St,3,0.0017169936585700876
Almaden Blvd at San Fernando St → Santa Clara St at Almaden Blvd,3,0.0017169936585700876
San Jose Diridon Station → Palm St at Willow St,3,0.0017169936585700876
San Jose Diridon Station → Empire St at 1st St,3,0.0017169936585700876
San Jose Diridon Station → 9th St at San Fernando St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → Berry St at 4th St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → Broderick St at Oak St,3,0.0017169936585700876
San Pablo Ave at 27th St → Madison St at 17th St,3,0.0017169936585700876
San Pablo Ave at 27th St → Market St at Brockhurst St,3,0.0017169936585700876
San Pablo Ave at 27th St → Telegraph Ave at 19th St,3,0.0017169936585700876
Alcatraz Ave at Shattuck Ave → Shattuck Ave at Hearst Ave,3,0.0017169936585700876
Alcatraz Ave at Shattuck Ave → University Ave at Oxford St,3,0.0017169936585700876
Alcatraz Ave at Shattuck Ave → Ninth St at Heinz Ave,3,0.0017169936585700876
Alcatraz Ave at Shattuck Ave → Haste St at Telegraph Ave,3,0.0017169936585700876
Alcatraz Ave at Shattuck Ave → College Ave at Taft Ave,3,0.0017169936585700876
11th St at Natoma St → 18th St at Noe St,3,0.0017169936585700876
11th St at Bryant St → Webster St at O'Farrell St,3,0.0017169936585700876
11th St at Bryant St → Valencia St at 21st St,3,0.0017169936585700876
William St at 10th St → 9th St at San Fernando St,3,0.0017169936585700876
West St at University Ave → University Ave at Oxford St,3,0.0017169936585700876
Laguna St at Hayes St → O'Farrell St at Divisadero St,3,0.0017169936585700876
Broadway at Kearny → San Francisco Public Library (Grove St at Hyde St),3,0.0017169936585700876
Broderick St at Oak St → Berry St at 4th St,3,0.0017169936585700876
Broderick St at Oak St → Irwin St at 8th St,3,0.0017169936585700876
Broderick St at Oak St → Folsom St at 3rd St,3,0.0017169936585700876
Jersey St at Castro St → Harrison St at 20th St,3,0.0017169936585700876
Jersey St at Castro St → Howard St at 2nd St,3,0.0017169936585700876
Jersey St at Castro St → Howard St at 8th St,3,0.0017169936585700876
Jersey St at Castro St → China Basin St at 3rd St,3,0.0017169936585700876
11th St at Natoma St → 17th & Folsom Street Park (17th St at Folsom St),3,0.0017169936585700876
11th St at Natoma St → 17th St at Dolores St,3,0.0017169936585700876
San Francisco Public Library (Grove St at Hyde St) → Victoria Manalo Draves Park,3,0.0017169936585700876
Ashby BART Station → University Ave at Oxford St,3,0.0017169936585700876
San Francisco Public Library (Grove St at Hyde St) → The Embarcadero at Steuart St,3,0.0017169936585700876
San Francisco Public Library (Grove St at Hyde St) → Mississippi St at 17th St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → Fell St at Stanyan St,3,0.0017169936585700876
Broderick St at Oak St → Mechanics Monument Plaza (Market St at Bush St),3,0.0017169936585700876
Broderick St at Oak St → Lombard St at Columbus Ave,3,0.0017169936585700876
Broderick St at Oak St → Howard St at 8th St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → Bryant St at 6th St,3,0.0017169936585700876
San Jose City Hall → Saint James Park,3,0.0017169936585700876
San Jose Diridon Station → San Carlos St at Market St,3,0.0017169936585700876
Broderick St at Oak St → San Francisco Caltrain (Townsend St at 4th St),3,0.0017169936585700876
Broderick St at Oak St → San Francisco City Hall (Polk St at Grove St),3,0.0017169936585700876
San Jose City Hall → San Fernando St at 4th St,3,0.0017169936585700876
San Jose City Hall → San Fernando St at 7th St,3,0.0017169936585700876
San Jose City Hall → Julian St at 6th St,3,0.0017169936585700876
Jersey St at Castro St → Mission Dolores Park,3,0.0017169936585700876
Woolsey St at Sacramento St → 65th St at Hollis St,3,0.0017169936585700876
Williams Ave at Apollo St → Williams Ave at 3rd St,3,0.0017169936585700876
Williams Ave at Apollo St → S Park St at 3rd St,3,0.0017169936585700876
11th St at Bryant St → The Embarcadero at Sansome St,3,0.0017169936585700876
11th St at Bryant St → Raymond Kimbell Playground,3,0.0017169936585700876
Bay Pl at Vernon St → Lake Merritt BART Station,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → Scott St at Golden Gate Ave,3,0.0017169936585700876
Broadway at Kearny → 8th St at Ringold St,3,0.0017169936585700876
Broadway at Kearny → Page St at Scott St,3,0.0017169936585700876
Broadway at Kearny → McCoppin St at Valencia St,3,0.0017169936585700876
San Francisco Caltrain (Townsend St at 4th St) → Page St at Scott St,3,0.0017169936585700876
Jersey St at Church St → 15th St at Potrero Ave,3,0.0017169936585700876
Jersey St at Castro St → Valencia St at 21st St,3,0.0017169936585700876
Jersey St at Castro St → Powell St BART Station (Market St at 5th St),3,0.0017169936585700876
Jersey St at Castro St → S Van Ness Ave at Market St,3,0.0017169936585700876
San Francisco Public Library (Grove St at Hyde St) → Harrison St at 17th St,3,0.0017169936585700876
San Francisco Public Library (Grove St at Hyde St) → Howard St at 2nd St,3,0.0017169936585700876
San Francisco Public Library (Grove St at Hyde St) → Folsom St at 3rd St,3,0.0017169936585700876
Bancroft Way at Telegraph Ave → 14th St at Mandela Pkwy,3,0.0017169936585700876
Broadway at Kearny → The Embarcadero at Bryant St,3,0.0017169936585700876
Bancroft Way at Telegraph Ave → Dover St at 57th St,3,0.0017169936585700876
Broadway at Kearny → China Basin St at 3rd St,3,0.0017169936585700876
Broadway at Kearny → 4th St at Harrison St,3,0.0017169936585700876
Broderick St at Oak St → 4th St at Harrison St,3,0.0017169936585700876
Bancroft Way at College Ave → Fifth St at Delaware St,3,0.0017169936585700876
